
Symbol table '.dynsym' contains 12096 entries:
   Num:    Value  Size Type    Bind   Vis       Ndx Name
  1575: 00f34880     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_RegenerateUI.completeButton
  1576: 00f3486c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_RegenerateUI.cache
  1577: 00f3488c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_RegenerateUI.blockhead
  1578: 00f34874     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_RegenerateUI.backgroundTexture
  1579: 00f34870     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_RegenerateUI.backgroundShader
  1580: 00e917c8    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_RegenerateUI
  1581: 009cec08    56 FUNC    WEAK   DEFAULT     9 _ZNSt3__16vectorIiNS_9allocatorIiEEED2Ev
  1582: 009c9774   136 FUNC    WEAK   DEFAULT     9 _ZNSt3__16vectorIiNS_9allocatorIiEEE2atEm
  1583: 009cdf80   536 FUNC    WEAK   DEFAULT     9 _ZNSt3__16vectorIiNS_9allocatorIiEEE26__swap_out_circular_bufferERNS_14__split_bufferIiRS2_EE
  1584: 009cdb20   768 FUNC    WEAK   DEFAULT     9 _ZNSt3__16vectorIiNS_9allocatorIiEEE21__push_back_slow_pathIRKiEEvOT_
  1585: 009cc254    96 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEED2Ev
  1586: 009cc130   292 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEEC2ERKSB_
  1587: 009cda40   224 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEEC2ERKS8_
  1588: 009cc2b4   244 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEE7destroyEPNS_11__tree_nodeIS4_PvEE
  1589: 009cca70   172 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEE20__node_insert_uniqueENS_21__tree_const_iteratorIS4_PKNS_11__tree_nodeIS4_PvEEiEEPSF_
  1590: 009cc034   252 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEE16__insert_node_atEPNS_16__tree_node_baseIPvEERSF_SF_
  1591: 009cc6d8   920 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEE16__construct_nodeIJRKNS1_IKiS3_EEEEENS_10unique_ptrINS_11__tree_nodeIS4_PvEENS_22__tree_node_destructorINS9_ISK_EEEEEEDpOT_
  1592: 009cc3a8   816 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEE15__insert_uniqueIRKNS1_IKiS3_EEEENS_15__tree_iteratorIS4_PNS_11__tree_nodeIS4_PvEEiEENS_21__tree_const_iteratorIS4_PKSK_iEEOT_
  1593: 009cd070   564 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEE12__find_equalIS4_EERPNS_16__tree_node_baseIPvEESH_RKT_
  1594: 009ccb1c  1364 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiP11CPTexture2DEENS_19__map_value_compareIiS3_NS_4lessIiEELb1EEENS_9allocatorIS4_EEE12__find_equalIS4_EERPNS_16__tree_node_baseIPvEENS_21__tree_const_iteratorIS4_PKNS_11__tree_nodeIS4_SE_EEiEESH_RKT_
  1595: 009cef54    96 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiNS_6vectorIiNS_9allocatorIiEEEEEENS_19__map_value_compareIiS5_NS_4lessIiEELb1EEENS3_IS6_EEED2Ev
  1596: 009cb7f8   224 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiNS_6vectorIiNS_9allocatorIiEEEEEENS_19__map_value_compareIiS5_NS_4lessIiEELb1EEENS3_IS6_EEEC2ERKSA_
  1597: 009cefb4   256 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiNS_6vectorIiNS_9allocatorIiEEEEEENS_19__map_value_compareIiS5_NS_4lessIiEELb1EEENS3_IS6_EEE7destroyEPNS_11__tree_nodeIS6_PvEE
  1598: 009ceb0c   252 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiNS_6vectorIiNS_9allocatorIiEEEEEENS_19__map_value_compareIiS5_NS_4lessIiEELb1EEENS3_IS6_EEE16__insert_node_atEPNS_16__tree_node_baseIPvEERSG_SG_
  1599: 009cedbc    96 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiNS_3mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS1_IKiS4_EEEEEEEENS_19__map_value_compareIiSB_S6_Lb1EEENS7_ISC_EEED2Ev
  1600: 009cb8d8   224 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiNS_3mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS1_IKiS4_EEEEEEEENS_19__map_value_compareIiSB_S6_Lb1EEENS7_ISC_EEEC2ERKSE_
  1601: 009cee1c   256 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiNS_3mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS1_IKiS4_EEEEEEEENS_19__map_value_compareIiSB_S6_Lb1EEENS7_ISC_EEE7destroyEPNS_11__tree_nodeISC_PvEE
  1602: 009cd944   252 FUNC    WEAK   DEFAULT     9 _ZNSt3__16__treeINS_4pairIiNS_3mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS1_IKiS4_EEEEEEEENS_19__map_value_compareIiSB_S6_Lb1EEENS7_ISC_EEE16__insert_node_atEPNS_16__tree_node_baseIPvEERSK_SK_
  1603: 009cf0b4    56 FUNC    WEAK   DEFAULT     9 _ZNSt3__14pairIiNS_6vectorIiNS_9allocatorIiEEEEED2Ev
  1604: 009cef1c    56 FUNC    WEAK   DEFAULT     9 _ZNSt3__14pairIiNS_3mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS0_IKiS3_EEEEEEED2Ev
  1605: 009cb0b4   940 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS_4pairIKiS2_EEEEEixERS7_
  1606: 009c94fc    48 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS_4pairIKiS2_EEEEED2Ev
  1607: 009cb9b8   532 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS_4pairIKiS2_EEEEE16__find_equal_keyERPNS_16__tree_node_baseIPvEERS7_
  1608: 009cbbcc  1128 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiP11CPTexture2DNS_4lessIiEENS_9allocatorINS_4pairIKiS2_EEEEE16__construct_nodeIRS7_EENS_9enable_ifIXsr16is_constructibleIiT_EE5valueENS_10unique_ptrINS_11__tree_nodeINS6_IiS2_EEPvEENS_21__map_node_destructorINS5_ISJ_EEEEEEE4typeEOSE_
  1609: 009c8778   964 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiNS_6vectorIiNS_9allocatorIiEEEENS_4lessIiEENS2_INS_4pairIKiS4_EEEEEixERS8_
  1610: 009cb648    48 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiNS_6vectorIiNS_9allocatorIiEEEENS_4lessIiEENS2_INS_4pairIKiS4_EEEEED2Ev
  1611: 009ce42c   532 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiNS_6vectorIiNS_9allocatorIiEEEENS_4lessIiEENS2_INS_4pairIKiS4_EEEEE16__find_equal_keyERPNS_16__tree_node_baseIPvEERS8_
  1612: 009ce640  1228 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiNS_6vectorIiNS_9allocatorIiEEEENS_4lessIiEENS2_INS_4pairIKiS4_EEEEE16__construct_nodeIRS8_EENS_9enable_ifIXsr16is_constructibleIiT_EE5valueENS_10unique_ptrINS_11__tree_nodeINS7_IiS4_EEPvEENS_21__map_node_destructorINS2_ISK_EEEEEEE4typeEOSF_
  1613: 009c9138   964 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiNS0_IiP11CPTexture2DNS_4lessIiEENS_9allocatorINS_4pairIKiS2_EEEEEES4_NS5_INS6_IS7_SA_EEEEEixERS7_
  1614: 009cb678    48 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiNS0_IiP11CPTexture2DNS_4lessIiEENS_9allocatorINS_4pairIKiS2_EEEEEES4_NS5_INS6_IS7_SA_EEEEED2Ev
  1615: 009cd2a4   532 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiNS0_IiP11CPTexture2DNS_4lessIiEENS_9allocatorINS_4pairIKiS2_EEEEEES4_NS5_INS6_IS7_SA_EEEEE16__find_equal_keyERPNS_16__tree_node_baseIPvEERS7_
  1616: 009cd4b8  1164 FUNC    WEAK   DEFAULT     9 _ZNSt3__13mapIiNS0_IiP11CPTexture2DNS_4lessIiEENS_9allocatorINS_4pairIKiS2_EEEEEES4_NS5_INS6_IS7_SA_EEEEE16__construct_nodeIRS7_EENS_9enable_ifIXsr16is_constructibleIiT_EE5valueENS_10unique_ptrINS_11__tree_nodeINS6_IiSA_EEPvEENS_21__map_node_destructorINS5_ISM_EEEEEEE4typeEOSH_
  1617: 009ce198   400 FUNC    WEAK   DEFAULT     9 _ZNSt3__114__split_bufferIiRNS_9allocatorIiEEED2Ev
  1618: 009cde20   352 FUNC    WEAK   DEFAULT     9 _ZNSt3__114__split_bufferIiRNS_9allocatorIiEEEC2EmmS3_
  1619: 009cec40   380 FUNC    WEAK   DEFAULT     9 _ZNSt3__113__vector_baseIiNS_9allocatorIiEEED2Ev
  1620: 009ce328   260 FUNC    WEAK   DEFAULT     9 _ZNKSt3__16vectorIiNS_9allocatorIiEEE8max_sizeEv
  1621: 00e917b4    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_MapUI
  1622: 00f34818     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.world
  1623: 00f34814     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.windowInfo
  1624: 00f3485c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.touchWasInButton
  1625: 00f34860     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.touchInProgress
  1626: 00f34840     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.tilesPerPixel
  1627: 00f3483c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.texturesToLoad
  1628: 00f34854     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.scrollVelocity
  1629: 00f34850     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.scrollStart
  1630: 00f34858     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.scrollInProgress
  1631: 00f34820     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.scroll
  1632: 00f34834     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.orthoMatrix
  1633: 00f34830     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.mapShader
  1634: 00f34838     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.mapDir
  1635: 00f34844     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.loadedTextures
  1636: 00f34848     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.loadedCount
  1637: 00f3484c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.lastScroll
  1638: 00f3481c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.cache
  1639: 00f3482c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.blackBackgroundShader
  1640: 00f34828     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.backgroundTexture
  1641: 00f34824     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MapUI.backgroundShader
  1642: 00e917a0    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_MapUI
  1643: 009c6480    44 FUNC    WEAK   DEFAULT     9 _Z18itemTypeIsLuminous8ItemType
  1644: 00e9178c    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_ShareUI
  1645: 00f347cc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.world
  1646: 00f347c8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.windowInfo
  1647: 00f347f8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.twitterButton
  1648: 00f347e8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.titleTextView
  1649: 00f34810     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.shareTextAlertView
  1650: 00f347ec     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.shareAppButton
  1651: 00f34808     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.shareAlertView
  1652: 00f347f4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.portalButton
  1653: 00f3480c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.portalAlertView
  1654: 00f347d4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.pauseUI
  1655: 00f347e4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.orthoMatrix
  1656: 00f347f0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.inviteToWorldButton
  1657: 00f34800     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.forumsButton
  1658: 00f347fc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.facebookButton
  1659: 00f347d0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.cache
  1660: 00f347dc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.blackBackgroundShader
  1661: 00f347e0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.backgroundTexture
  1662: 00f347d8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.backgroundShader
  1663: 00f34804     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_ShareUI.OKButton
  1664: 00e91778    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_ShareUI
  1665: 00e91764    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_AppleTree
  1666: 00f347c4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AppleTree.availableFood
  1667: 00e91728    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_SunflowerPlant
  1668: 00e91714    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_AddFuelUI
  1669: 00f347a4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.world
  1670: 00f347bc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.workbenchTitleTextView
  1671: 00f34788     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.windowInfo
  1672: 00f347c0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.translationOffset
  1673: 00f3478c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.orthoMatrix
  1674: 00f347b4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.fuelObject
  1675: 00f347ac     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.fuelInventoryCounts
  1676: 00f34798     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.fuelIndicatorOn
  1677: 00f3479c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.fuelIndicatorOff
  1678: 00f347a8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.fuelButtons
  1679: 00f347b0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.fuelBlockCubes
  1680: 00f34790     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.cache
  1681: 00f347b8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.blockhead
  1682: 00f347a0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.backgroundTexture
  1683: 00f34794     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_AddFuelUI.backgroundShader
  1684: 00e91700    20 OBJECT  GLOBAL DEFAULT    32 OBJC_CLASS_$_AddFuelUI
  1685: 00e916ec    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_MJSlider
  1686: 00f34770     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.value
  1687: 00f34768     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.shader
  1688: 00f34764     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.knobTexture
  1689: 00f3476c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.knobColor
  1690: 00f34778     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.descreteValue
  1691: 00f3477c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.descreteMin
  1692: 00f34780     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.descreteMax
  1693: 00f34774     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.descrete
  1694: 00f34784     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.completionAction
  1695: 00f34760     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_MJSlider.backgroundTexture
  1696: 00000000     0 FUNC    GLOBAL DEFAULT   UND __wrap_glGenerateMipmap
  1697: 00000000     0 FUNC    GLOBAL DEFAULT   UND __wrap_glCompressedTexImage2D
  1698: 00e916c4    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_CPTexture2D
  1699: 00e9169c    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_TulipPlant
  1700: 00f34710     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.topColor
  1701: 00f34704     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.texture
  1702: 00f34700     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.shader
  1703: 00f34718     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.randomRotation
  1704: 00f3470c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.mixGenes
  1705: 00f3471c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.mateColorGenes
  1706: 00f34728     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.killCount
  1707: 00f34708     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.colorGenes
  1708: 00f34724     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.checkWeatherCount
  1709: 00f34714     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.bottomColor
  1710: 00f34720     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_TulipPlant.availableFood
  1711: 00000000     0 FUNC    GLOBAL DEFAULT   UND __wrap_glUniform3f
  1712: 0097e0a8   668 FUNC    WEAK   DEFAULT     9 _Z39textureNameForUpperBodyClothingItemType8ItemTypea
  1713: 0097d668  1076 FUNC    WEAK   DEFAULT     9 _Z30textureNameForClothingItemType8ItemType
  1714: 00994724   300 FUNC    WEAK   DEFAULT     9 _Z27reflectivityForClothingItem8ItemType
  1715: 00e91674    20 OBJECT  GLOBAL DEFAULT    32 OBJC_METACLASS_$_BlockheadPreviewView
  1716: 00f346b0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.walking
  1717: 00f346d4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.walkTimer
  1718: 00f34648     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.underwearColorB
  1719: 00f34644     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.underwearColorA
  1720: 00f3463c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.skinColor
  1721: 00f34624     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shoesToeCube
  1722: 00f3461c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shoesTexture
  1723: 00f34628     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shoesItemType
  1724: 00f34694     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shoesItemColor
  1725: 00f34620     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shoesCube
  1726: 00f346fc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shoesColorIndex
  1727: 00f345e8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shirtItemType
  1728: 00f3468c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shirtItemColor
  1729: 00f346f4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shirtColorIndex
  1730: 00f345e0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shirtBodyTexture
  1731: 00f345e4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shirtBodyCube
  1732: 00f345ec     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shirtArmTexture
  1733: 00f345f0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.shirtArmCube
  1734: 00f34658     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.randomZOffset
  1735: 00f34650     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.randomYRot
  1736: 00f34654     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.randomXOffset
  1737: 00f346ec     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.randomIdleWait
  1738: 00f346e8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.randomAnimationValueC
  1739: 00f346e4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.randomAnimationValueB
  1740: 00f346dc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.randomAnimationValueA
  1741: 00f346a8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.quadShader
  1742: 00f345fc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.pantsTexture
  1743: 00f34604     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.pantsItemType
  1744: 00f34690     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.pantsItemColor
  1745: 00f34600     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.pantsCube
  1746: 00f346f8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.pantsColorIndex
  1747: 00f346b8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.mrightLegMatrix
  1748: 00f346c0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.mrightArmMatrix
  1749: 00f346bc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.mleftLegMatrix
  1750: 00f346c4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.mleftArmMatrix
  1751: 00f346c8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.mheadMatrix
  1752: 00f346cc     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.mhairMatrix
  1753: 00f346b4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.mbodyMatrix
  1754: 00f346d8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.lookingAround
  1755: 00f3467c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.legTexture
  1756: 00f34684     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.legCube
  1757: 00f345f4     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.jetpackCubes
  1758: 00f346d0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.jetpackAnimationTimer
  1759: 00f345f8     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.jetTextures
  1760: 00f3462c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.isMale
  1761: 00f346e0     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.idleTimer
  1762: 00f3465c     4 OBJECT  GLOBAL DEFAULT    34 OBJC_IVAR_$_BlockheadPreviewView.headTexture
